# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
113.72000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
113.75600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
113.78800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
113.82000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
113.85600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
113.88800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
113.92000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
113.95600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
113.98800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.02000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.05600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.08800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.12000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.15600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.18800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.22000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.25600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.28800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.32000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.35600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.38800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.42000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.45600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.48800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.52000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.55600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.58800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.62000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.65600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.68800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.72000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.75600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.78800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.82000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.85600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.88800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.92000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.95600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
114.98800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.02000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.05600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.08800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.12000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.15600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.18800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.22000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.25600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.28800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.32000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.35600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.38800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.42000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.45600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.48800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.52000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.55600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.58800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.62000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.65600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.68800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.72000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.75600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.78800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.82000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.85600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.88800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.92000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.95600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
115.98800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
116.02000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
116.05600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
116.08800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
116.12000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
116.15600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
116.18800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
116.22000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
116.25600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
116.28800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
116.32000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
116.35600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
116.38800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
116.42000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
116.45600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
116.48800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
116.52000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
116.55600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
